regulation_project_id;public_discussion_end
24991;29.04.2015 00:00:00
5897;23.08.2013 00:00:00
24899;25.04.2015 00:00:00
18523;
2499;26.06.2013 00:00:00
25101;02.05.2015 00:00:00
25031;20.05.2015 00:00:00
25147;05.05.2015 00:00:00
7573;10.10.2013 00:00:00
9560;30.01.2014 00:00:00
7577;10.10.2013 00:00:00
2549;19.06.2013 00:00:00
11460;13.02.2014 00:00:00
25144;05.05.2015 00:00:00
12511;13.04.2014 00:00:00
18426;31.10.2014 00:00:00
12516;05.04.2014 00:00:00
25277;23.05.2015 00:00:00
25204;06.05.2015 00:00:00
12984;20.03.2014 00:00:00
4167;05.09.2013 00:00:00
25306;08.05.2015 00:00:00
22169;27.01.2015 00:00:00
18594;18.10.2014 00:00:00
25356;15.07.2016 23:00:00
4173;03.09.2013 23:59:00
7626;
4174;03.09.2013 23:59:00
25359;10.05.2015 00:00:00
4175;03.09.2013 23:59:00
1539;14.05.2013 00:00:00
18625;20.11.2014 00:00:00
4188;08.11.2013 00:00:00
26178;04.08.2020 23:59:00
25286;13.05.2015 00:00:00
13837;24.08.2014 00:00:00
13839;16.08.2014 00:00:00
18681;
11538;
11537;
12605;24.05.2014 00:00:00
15004;15.07.2014 00:00:00
23715;
14656;15.05.2014 00:00:00
14669;15.05.2014 00:00:00
20056;22.11.2014 00:00:00
22038;14.01.2015 00:00:00
16532;10.08.2014 00:00:00
1263;15.06.2013 00:00:00
18486;12.10.2014 00:00:00
13947;26.06.2014 00:00:00
9584;29.11.2013 00:00:00
7538;09.10.2013 23:59:00
2340;13.06.2013 00:00:00
7583;10.10.2013 00:00:00
1423;09.05.2013 00:00:00
16692;16.08.2014 00:00:00
13934;25.05.2014 00:00:00
16700;16.08.2014 00:00:00
16701;16.08.2014 00:00:00
11207;14.01.2014 00:00:00
1500;28.05.2013 00:00:00
2372;08.06.2013 00:00:00
16702;16.08.2014 00:00:00
1585;15.05.2013 00:00:00
10002;23.03.2014 00:00:00
16761;05.08.2014 00:00:00
11306;09.02.2014 00:00:00
2768;
15085;19.06.2014 00:00:00
1629;15.05.2013 00:00:00
1630;15.05.2013 00:00:00
7716;29.11.2013 00:00:00
20254;11.01.2015 00:00:00
2950;10.08.2013 00:00:00
15079;04.06.2014 00:00:00
15081;04.06.2014 00:00:00
4204;20.07.2013 00:00:00
1668;21.05.2013 00:00:00
1677;18.07.2013 00:00:00
16866;21.09.2014 00:00:00
1683;22.05.2013 00:00:00
17018;30.01.2015 00:00:00
9745;04.12.2013 23:59:00
22281;
15093;02.08.2014 00:00:00
22287;
13287;02.04.2014 00:00:00
16928;09.08.2014 00:00:00
3110;08.07.2013 00:00:00
16929;09.08.2014 00:00:00
16939;09.08.2014 00:00:00
3156;02.07.2013 00:00:00
9778;05.12.2013 00:00:00
13342;12.11.2014 00:00:00
7824;18.10.2013 00:00:00
13355;04.04.2014 00:00:00
4443;24.07.2013 00:00:00
14079;14.05.2014 00:00:00
9847;21.12.2013 00:00:00
9849;21.12.2013 00:00:00
17026;28.09.2014 00:00:00
3243;29.06.2013 00:00:00
17033;12.10.2014 00:00:00
18917;15.10.2014 00:00:00
17034;13.08.2014 00:00:00
18923;20.11.2014 00:00:00
1824;29.05.2013 00:00:00
1896;05.06.2013 00:00:00
18955;
15188;06.06.2014 00:00:00
5987;24.08.2013 00:00:00
19038;01.03.2015 00:00:00
14019;11.06.2014 00:00:00
18999;17.10.2014 00:00:00
16678;14.10.2014 00:00:00
1893;15.06.2013 00:00:00
13456;08.04.2014 00:00:00
6000;24.08.2013 00:00:00
11731;08.02.2014 00:00:00
15271;11.06.2014 00:00:00
13408;07.03.2015 23:59:00
17128;15.08.2014 00:00:00
15295;26.07.2014 00:00:00
11752;08.02.2014 00:00:00
6022;24.08.2013 00:00:00
7922;19.10.2013 23:59:00
19174;08.12.2014 23:59:00
15519;23.10.2014 00:00:00
20367;14.12.2014 00:00:00
17199;16.08.2014 00:00:00
11888;13.02.2014 00:00:00
17210;16.08.2014 00:00:00
16544;13.08.2014 00:00:00
17252;28.11.2016 23:00:00
17257;19.08.2014 00:00:00
18465;27.09.2014 00:00:00
11968;
17274;20.08.2014 00:00:00
13659;15.04.2014 00:00:00
8023;15.10.2013 00:00:00
17275;20.08.2014 00:00:00
13691;15.04.2014 00:00:00
15587;04.08.2014 00:00:00
10179;21.03.2014 23:59:00
13719;
13727;
19302;29.10.2014 00:00:00
113425;11.03.2021 23:59:00
3721;24.08.2013 00:00:00
17398;23.08.2014 00:00:00
19336;29.10.2014 00:00:00
17403;07.10.2014 00:00:00
19571;13.12.2014 00:00:00
26201;
19351;30.10.2014 00:00:00
113442;16.03.2021 23:59:00
8135;
12109;
12111;
3845;26.08.2013 00:00:00
8159;09.12.2013 00:00:00
15744;11.07.2014 00:00:00
12139;20.02.2014 00:00:00
26229;
5039;06.08.2013 00:00:00
10256;15.12.2013 00:00:00
10257;30.01.2014 00:00:00
8183;26.10.2013 00:00:00
5101;03.08.2013 00:00:00
5117;08.08.2013 00:00:00
5125;28.08.2013 00:00:00
24441;
13882;22.04.2014 00:00:00
19467;01.11.2014 00:00:00
5134;08.08.2013 00:00:00
5156;09.08.2013 00:00:00
5160;
5174;05.10.2013 00:00:00
17550;18.10.2014 00:00:00
8218;10.12.2013 00:00:00
19515;04.11.2014 00:00:00
13939;
15839;
17579;
17577;
6284;26.10.2014 00:00:00
17581;
17583;
13942;23.04.2014 00:00:00
10373;04.01.2014 00:00:00
8295;29.10.2013 00:00:00
13949;07.06.2014 00:00:00
5264;25.08.2013 23:59:00
13960;09.05.2014 00:00:00
17712;04.09.2014 00:00:00
20491;03.12.2014 00:00:00
21314;27.02.2015 00:00:00
10465;24.12.2013 00:00:00
12293;22.06.2014 00:00:00
12513;05.03.2014 00:00:00
17665;21.11.2014 00:00:00
6346;17.10.2013 00:00:00
6350;30.08.2013 00:00:00
16573;24.09.2014 00:00:00
17681;29.11.2014 00:00:00
10536;25.12.2013 00:00:00
6378;31.01.2016 23:00:00
17709;
5404;14.08.2013 00:00:00
26368;
19646;08.11.2014 00:00:00
12392;28.02.2014 00:00:00
12393;28.02.2014 00:00:00
8476;05.11.2013 00:00:00
20611;
20616;
10606;26.12.2013 00:00:00
10608;26.12.2013 00:00:00
17767;05.09.2014 00:00:00
10634;27.12.2013 00:00:00
12432;01.03.2014 00:00:00
17809;06.09.2014 00:00:00
17812;06.09.2014 00:00:00
17813;23.09.2014 00:00:00
8598;06.11.2013 00:00:00
17823;
14102;29.04.2014 00:00:00
19709;11.11.2014 00:00:00
26391;
19716;18.12.2014 00:00:00
5520;16.08.2013 00:00:00
17861;10.09.2014 00:00:00
14052;26.04.2014 00:00:00
8553;05.11.2013 00:00:00
20956;17.09.2016 23:00:00
21423;28.01.2015 00:00:00
17891;11.09.2014 23:59:00
105646;26.08.2020 23:59:00
20736;10.12.2014 00:00:00
5652;01.09.2013 00:00:00
6487;05.09.2013 00:00:00
17932;12.09.2014 23:59:00
12621;06.03.2014 00:00:00
6653;18.09.2013 00:00:00
8680;07.11.2013 00:00:00
6792;13.09.2013 00:00:00
26421;
8667;07.11.2013 00:00:00
8686;07.11.2013 23:59:00
8696;
10788;18.02.2014 00:00:00
6896;01.11.2013 00:00:00
6929;18.09.2013 00:00:00
6898;01.11.2013 00:00:00
6900;01.11.2013 00:00:00
11035;24.01.2014 00:00:00
23569;
11016;12.01.2014 00:00:00
14598;
14597;
12791;13.03.2014 00:00:00
14596;14.05.2014 00:00:00
16366;23.07.2014 00:00:00
23570;
18163;19.09.2014 00:00:00
7422;07.02.2014 00:00:00
18161;19.09.2014 00:00:00
7416;
7408;08.11.2013 00:00:00
16349;22.07.2014 00:00:00
23067;29.06.2015 00:00:00
18138;
9197;16.11.2013 23:59:00
7365;03.10.2013 00:00:00
67700;06.10.2017 23:00:00
23466;
14535;13.05.2014 00:00:00
9150;16.11.2013 00:00:00
24032;14.05.2015 00:00:00
16244;17.07.2014 00:00:00
18210;19.09.2014 00:00:00
40831;22.03.2016 23:00:00
23456;09.10.2015 23:00:00
67719;09.08.2017 23:00:00
14493;
23414;
9100;09.11.2013 00:00:00
23413;
21593;06.01.2015 00:00:00
14285;
14284;
7246;15.10.2013 00:00:00
67726;25.07.2017 23:00:00
74252;25.02.2021 23:59:00
7211;11.11.2013 00:00:00
18478;16.11.2015 23:00:00
18465;16.07.2015 23:00:00
18475;14.07.2015 23:00:00
18527;15.07.2015 23:00:00
26814;08.08.2015 23:00:00
26735;26.06.2015 00:00:00
26512;20.06.2015 00:00:00
26625;24.06.2015 00:00:00
23575;08.06.2016 23:59:00
22329;21.06.2017 00:00:00
22450;06.05.2015 00:00:00
24830;01.07.2015 00:00:00
22789;None
21237;21.12.2014 00:00:00
20947;13.12.2014 00:00:00
21420;11.01.2015 00:00:00
19499;21.07.2015 23:00:00
26195;25.07.2015 00:00:00
19553;23.07.2015 23:00:00
19560;31.07.2015 23:00:00
19585;22.07.2015 23:00:00
19712;
24879;28.05.2015 23:59:00
20053;24.07.2015 23:00:00
22742;27.07.2015 00:00:00
24235;05.05.2015 00:00:00
117629;24.08.2021 23:59:00
26495;18.08.2015 00:00:00
22761;15.05.2015 00:00:00
4044;17.07.2013 00:00:00
73179;
26909;03.07.2015 23:59:00
26891;03.07.2015 23:59:00
26823;01.07.2015 00:00:00
26789;30.06.2015 00:00:00
27098;21.10.2015 23:00:00
26768;29.07.2015 23:00:00
84280;
26729;26.06.2015 00:00:00
26758;12.08.2015 00:00:00
27023;23.08.2015 23:00:00
27001;07.07.2015 00:00:00
26995;07.07.2015 00:00:00
26979;21.07.2015 00:00:00
26545;20.06.2015 00:00:00
26537;20.06.2015 00:00:00
26479;15.07.2015 00:00:00
26477;15.07.2015 00:00:00
26380;16.06.2015 00:00:00
26417;17.06.2015 00:00:00
26596;23.06.2015 00:00:00
26397;17.06.2015 00:00:00
26176;10.06.2015 00:00:00
26167;02.07.2015 00:00:00
25918;02.06.2015 00:00:00
26045;05.06.2015 00:00:00
26035;05.06.2015 00:00:00
25791;26.06.2015 00:00:00
26370;16.06.2015 00:00:00
26232;18.08.2015 23:00:00
25996;04.06.2015 00:00:00
25861;13.07.2015 00:00:00
25382;26.06.2015 00:00:00
26589;23.06.2015 00:00:00
25295;08.05.2015 00:00:00
25288;28.05.2015 23:59:00
25728;24.06.2015 00:00:00
25230;29.09.2015 23:00:00
25220;15.10.2015 23:00:00
25081;12.06.2015 00:00:00
26298;13.06.2015 00:00:00
24773;22.04.2015 00:00:00
25673;18.07.2015 00:00:00
25516;04.08.2015 23:00:00
25327;09.05.2015 00:00:00
25148;05.05.2015 00:00:00
25309;23.06.2015 00:00:00
25135;04.09.2015 23:00:00
25132;29.05.2015 00:00:00
25462;29.05.2015 00:00:00
24974;29.04.2015 00:00:00
25070;01.05.2015 00:00:00
24355;09.04.2015 00:00:00
25102;19.10.2015 23:00:00
23916;01.07.2015 00:00:00
23804;20.03.2015 00:00:00
23913;09.05.2015 00:00:00
25510;20.05.2015 00:00:00
24359;11.04.2015 00:00:00
23360;05.03.2015 00:00:00
23550;13.03.2015 00:00:00
24890;25.04.2015 23:59:00
23611;15.05.2015 00:00:00
24270;07.04.2015 00:00:00
24320;29.04.2015 00:00:00
24238;04.04.2015 00:00:00
23150;12.03.2015 00:00:00
22733;31.03.2015 00:00:00
22644;10.04.2015 00:00:00
23098;25.02.2015 00:00:00
22271;21.03.2015 00:00:00
23991;27.03.2015 00:00:00
22794;17.02.2015 00:00:00
20134;11.02.2015 00:00:00
22518;07.02.2015 00:00:00
22176;13.03.2015 00:00:00
22482;06.02.2015 00:00:00
22597;28.12.2015 23:00:00
22583;10.02.2015 00:00:00
21982;24.02.2015 00:00:00
18044;15.02.2015 00:00:00
18008;05.05.2015 00:00:00
16713;03.04.2015 00:00:00
15813;11.06.2015 00:00:00
22557;26.04.2015 00:00:00
23009;21.02.2015 00:00:00
21382;15.07.2015 23:00:00
21425;27.07.2015 23:00:00
21450;24.07.2015 23:00:00
21470;29.07.2015 23:59:00
21480;11.08.2015 00:00:00
21451;24.07.2015 23:00:00
21526;27.07.2015 23:00:00
21547;29.07.2015 23:59:00
24478;04.06.2015 00:00:00
21571;30.07.2015 23:00:00
21623;29.07.2015 23:00:00
21648;29.07.2015 23:00:00
37306;05.10.2015 23:00:00
37307;
37322;30.07.2015 23:00:00
37330;
24562;20.05.2015 00:00:00
37356;
37373;25.08.2015 23:00:00
37421;19.08.2015 23:00:00
37444;04.08.2015 23:00:00
37504;05.08.2015 23:00:00
37510;
26215;11.06.2015 00:00:00
37522;06.08.2015 23:00:00
37536;06.08.2015 23:00:00
38269;25.09.2015 23:00:00
38299;11.08.2015 23:00:00
38312;11.08.2015 23:00:00
38367;27.08.2015 23:00:00
25574;31.08.2015 23:00:00
38376;12.08.2015 23:00:00
24932;13.05.2015 00:00:00
25593;30.07.2015 23:00:00
38385;13.08.2015 23:00:00
38436;17.08.2015 23:00:00
24938;20.07.2016 23:00:00
38465;03.09.2015 23:00:00
38482;14.08.2015 23:00:00
38478;14.08.2015 23:00:00
38491;17.08.2015 23:00:00
38566;08.10.2015 00:00:00
24887;24.06.2015 00:00:00
38626;18.08.2015 23:00:00
25184;10.08.2015 00:00:00
38672;18.03.2016 23:00:00
38675;
38682;05.10.2015 00:00:00
38727;
38804;21.08.2015 23:00:00
38817;08.10.2015 23:00:00
38819;24.08.2015 23:00:00
26102;09.07.2015 00:00:00
26064;05.07.2015 00:00:00
25698;11.05.2016 23:00:00
38883;10.10.2015 00:00:00
38892;16.09.2015 23:00:00
40143;01.10.2015 23:00:00
38949;
38950;26.08.2015 23:00:00
38952;26.08.2015 23:00:00
38989;14.10.2015 01:00:00
39011;
39012;
39014;
39015;
25906;17.07.2015 23:00:00
39097;31.08.2015 23:00:00
39110;01.09.2015 23:00:00
39111;
39112;
39114;
39136;01.09.2015 23:00:00
39138;16.10.2015 01:00:00
39155;19.10.2015 01:00:00
39165;02.09.2015 23:00:00
39184;08.09.2015 23:00:00
39218;
39231;18.09.2015 23:00:00
39232;18.09.2015 23:00:00
39237;03.09.2015 23:00:00
39261;04.09.2015 23:00:00
39263;04.09.2015 23:00:00
39269;
39270;
39273;
39293;22.09.2015 23:00:00
39323;23.09.2015 23:00:00
39351;
39352;08.09.2015 23:00:00
39358;08.09.2015 23:00:00
39364;09.09.2015 23:00:00
39365;27.10.2015 00:00:00
39380;09.09.2015 23:00:00
39387;09.09.2015 23:00:00
39414;09.09.2015 23:00:00
39415;09.09.2015 23:00:00
39422;28.09.2015 23:00:00
39423;10.09.2015 23:00:00
40304;07.10.2015 23:00:00
39440;27.10.2015 23:00:00
67795;27.07.2017 23:00:00
39491;05.11.2015 00:00:00
39516;11.09.2015 23:00:00
39520;26.09.2015 23:00:00
40911;12.11.2015 23:00:00
39593;
39600;15.09.2015 23:00:00
39616;31.10.2015 23:00:00
39620;02.10.2015 23:00:00
39631;01.10.2015 23:00:00
39637;17.09.2015 23:00:00
39668;17.09.2015 23:00:00
39708;08.10.2015 23:00:00
39761;15.02.2017 23:00:00
39781;04.03.2016 23:00:00
39805;19.10.2015 23:00:00
39831;22.09.2015 23:00:00
39832;22.09.2015 23:00:00
39834;06.11.2015 01:00:00
39854;23.09.2015 23:00:00
39855;23.09.2015 23:00:00
39871;23.09.2015 23:00:00
40188;02.10.2015 23:00:00
40216;02.10.2015 23:00:00
40223;02.10.2015 23:00:00
40224;02.10.2015 23:00:00
40228;21.12.2015 23:00:00
40280;06.10.2015 23:00:00
40292;10.10.2015 23:00:00
40295;10.10.2015 23:00:00
40306;07.10.2015 23:00:00
40307;
40321;12.01.2016 23:00:00
24339;01.10.2016 23:00:00
40353;12.10.2015 23:00:00
40449;11.11.2015 23:00:00
40458;11.11.2015 23:00:00
40459;
40493;12.12.2015 01:00:00
40501;14.10.2015 23:00:00
40517;08.12.2015 23:00:00
40560;
40561;
40562;
40564;15.10.2015 23:00:00
40565;15.10.2015 23:00:00
40590;16.10.2015 23:00:00
40600;16.10.2015 23:00:00
40612;19.10.2015 23:00:00
40617;
40619;
40622;19.10.2015 23:00:00
40624;19.10.2015 23:00:00
26272;14.09.2015 23:00:00
40650;19.10.2015 23:00:00
40680;20.10.2015 23:00:00
40685;
40696;11.11.2015 23:00:00
40707;
40780;24.12.2015 23:00:00
40781;08.12.2015 01:00:00
19556;14.09.2015 23:00:00
14344;22.05.2014 00:00:00
40858;
40867;26.10.2015 23:00:00
40874;10.12.2015 00:00:00
40875;10.12.2015 00:00:00
40879;11.11.2015 23:00:00
40882;
40893;
40919;01.12.2015 23:00:00
40926;28.10.2015 23:00:00
40938;28.10.2015 23:00:00
40940;28.10.2015 23:00:00
40962;29.10.2015 23:00:00
40992;19.11.2015 23:00:00
14028;19.11.2015 23:00:00
41179;05.11.2015 23:00:00
41237;06.11.2015 23:00:00
100186;06.04.2020 23:59:00
41315;26.12.2015 00:00:00
5659;18.08.2013 00:00:00
41346;20.12.2016 23:00:00
41389;
41456;
25047;07.02.2016 23:00:00
41471;
41493;09.01.2016 23:00:00
41498;11.11.2015 23:00:00
41561;12.11.2015 23:00:00
41583;
41586;12.11.2015 23:00:00
41604;16.01.2016 00:00:00
41616;13.11.2015 23:00:00
41714;17.12.2015 01:00:00
41761;15.04.2016 23:00:00
41762;15.04.2016 23:00:00
41773;17.11.2015 23:00:00
100232;05.10.2020 23:59:00
41775;17.11.2015 23:00:00
41782;17.11.2015 23:00:00
100272;03.04.2020 23:59:00
41800;17.11.2015 23:00:00
41945;20.11.2015 23:00:00
41998;21.11.2015 23:00:00
42020;23.11.2015 23:00:00
42015;23.11.2015 23:00:00
42024;17.12.2015 23:00:00
42030;23.11.2015 23:00:00
42031;23.11.2015 23:00:00
42074;24.11.2015 23:00:00
42077;10.12.2015 23:00:00
42085;18.12.2015 23:00:00
42134;25.11.2015 23:00:00
42164;
42167;26.11.2015 23:00:00
42175;26.11.2015 23:00:00
42391;02.12.2015 23:00:00
42402;02.12.2015 23:00:00
42423;02.12.2015 23:00:00
42489;03.12.2015 23:00:00
42541;04.12.2015 23:00:00
42568;04.12.2015 23:00:00
42569;04.12.2015 23:00:00
42580;07.12.2015 23:00:00
26853;18.09.2015 23:00:00
42645;10.12.2015 23:00:00
42685;08.12.2015 23:00:00
42793;10.12.2015 23:00:00
42809;10.12.2015 23:00:00
42897;15.12.2015 23:00:00
42901;
42986;15.12.2015 23:00:00
43019;16.12.2015 23:00:00
43061;07.12.2015 23:00:00
43062;25.01.2016 23:00:00
24518;13.08.2015 23:00:00
43128;02.01.2016 23:00:00
43129;18.12.2015 23:00:00
43130;
43153;03.02.2016 01:00:00
44212;21.12.2015 23:00:00
44227;05.01.2016 23:00:00
44230;21.12.2015 23:00:00
100314;03.04.2020 23:59:00
44392;25.12.2015 23:00:00
51358;31.08.2016 23:00:00
44512;25.12.2015 23:00:00
44513;
24787;01.10.2015 23:00:00
44601;30.12.2015 23:00:00
44739;20.02.2016 23:59:00
44824;28.02.2016 00:00:00
44845;06.01.2016 23:00:00
19470;21.09.2016 23:00:00
19530;24.08.2015 23:00:00
44863;
44870;07.01.2016 23:00:00
44915;08.01.2016 23:00:00
44944;17.02.2016 23:00:00
44969;11.01.2016 23:00:00
44977;26.02.2016 00:00:00
45023;26.02.2016 01:00:00
45046;13.01.2016 23:00:00
45049;
45057;25.01.2016 23:00:00
45062;
45167;26.01.2016 23:00:00
45098;14.01.2016 23:00:00
45106;14.01.2016 23:00:00
45139;09.02.2016 23:00:00
45144;31.01.2016 23:00:00
45222;13.03.2016 23:00:00
72804;22.09.2017 23:00:00
45231;28.01.2016 23:00:00
45235;28.01.2016 23:00:00
45237;
45258;29.01.2016 23:00:00
45286;29.01.2016 23:00:00
45326;19.03.2016 01:00:00
47811;04.10.2016 23:00:00
21647;09.10.2015 23:00:00
45411;03.02.2016 23:00:00
37362;14.09.2015 23:00:00
37384;11.09.2015 23:00:00
45686;12.02.2016 23:00:00
39851;27.11.2015 23:00:00
45719;09.06.2016 00:00:00
45729;12.02.2016 23:00:00
38252;11.09.2015 23:00:00
45745;15.02.2016 23:00:00
38272;26.10.2015 23:59:00
45932;04.04.2016 23:00:00
38807;30.11.2016 23:00:00
45816;17.02.2016 23:00:00
45822;16.02.2016 23:00:00
100499;16.04.2020 23:59:00
45829;03.03.2016 23:00:00
45834;17.02.2016 23:00:00
45851;17.02.2016 23:00:00
38368;17.09.2015 23:00:00
38391;31.10.2016 23:00:00
45904;18.02.2016 23:00:00
45933;07.04.2016 23:00:00
45942;19.02.2016 23:00:00
45949;24.03.2016 23:00:00
38481;14.09.2015 23:00:00
80337;01.04.2019 00:00:00
45990;22.02.2016 23:00:00
46008;08.07.2016 23:00:00
46024;23.02.2016 23:00:00
46048;
38611;17.09.2015 23:00:00
38623;17.08.2015 23:00:00
38644;21.11.2016 23:00:00
38946;08.09.2015 23:00:00
46065;24.02.2016 23:00:00
38651;06.11.2015 23:00:00
38805;30.11.2016 23:00:00
38714;29.01.2016 23:00:00
46086;
46088;24.02.2016 23:00:00
46104;09.04.2016 00:00:00
46110;25.02.2016 23:00:00
46120;25.02.2016 23:00:00
46140;26.02.2016 23:00:00
46161;
46166;09.06.2016 23:00:00
46169;26.02.2016 23:00:00
46196;07.04.2016 23:00:00
38783;13.01.2016 23:00:00
38851;27.10.2015 23:00:00
46212;26.02.2016 23:00:00
46221;13.03.2016 23:00:00
46245;02.03.2016 23:00:00
46262;01.03.2016 23:00:00
46302;16.04.2016 23:00:00
38796;29.09.2016 23:00:00
38800;03.11.2015 23:00:00
46283;01.03.2016 23:00:00
46315;02.03.2016 23:00:00
46323;17.04.2016 00:00:00
46337;03.03.2016 23:00:00
46372;29.04.2016 01:00:00
46375;19.04.2016 00:00:00
46997;
46419;04.03.2016 23:00:00
38923;27.10.2015 23:00:00
38920;24.09.2015 23:00:00
38999;08.02.2017 23:00:00
46475;
46482;09.03.2016 23:00:00
46484;09.03.2016 23:00:00
46511;27.04.2016 01:00:00
46615;14.03.2016 23:00:00
46644;14.03.2016 23:00:00
46998;
46655;14.03.2016 23:00:00
46657;20.04.2016 23:00:00
46672;29.04.2016 23:00:00
46673;15.03.2016 23:00:00
46688;29.04.2016 23:00:00
46693;15.03.2016 01:00:00
39187;03.06.2016 23:00:00
46757;17.03.2016 23:00:00
46758;22.03.2016 00:00:00
39219;14.12.2015 23:00:00
46792;18.03.2016 23:00:00
46810;18.03.2016 23:00:00
46845;25.03.2016 23:00:00
46865;24.03.2016 23:00:00
39290;08.02.2016 23:00:00
46873;24.03.2016 23:00:00
46947;26.03.2016 23:00:00
46878;
46890;24.03.2016 23:00:00
46896;24.03.2016 23:00:00
46904;05.01.2018 23:00:00
46945;25.03.2016 23:00:00
107094;07.09.2020 23:59:00
107106;24.08.2020 23:59:00
46971;28.03.2016 23:00:00
46977;28.03.2016 23:00:00
46994;29.03.2016 23:00:00
47003;
47026;04.05.2016 23:00:00
47251;06.04.2016 23:00:00
47253;06.04.2016 23:00:00
47257;06.04.2016 23:00:00
47272;07.04.2016 23:00:00
47285;07.04.2016 23:00:00
47293;07.04.2016 23:00:00
47300;07.04.2016 23:00:00
47339;08.04.2016 23:00:00
47340;
47326;08.04.2016 23:00:00
47343;
47349;08.04.2016 23:00:00
47413;12.04.2016 23:00:00
47379;11.04.2016 23:00:00
39642;29.12.2018 00:00:00
47405;26.05.2016 23:00:00
47406;27.05.2016 00:00:00
39680;16.09.2015 23:00:00
47415;12.04.2016 23:00:00
47423;12.04.2016 23:00:00
47474;13.04.2016 23:00:00
47492;14.04.2016 23:00:00
47502;
47503;14.04.2016 23:00:00
47525;15.04.2016 23:00:00
47573;18.04.2016 23:00:00
47589;02.06.2016 23:00:00
47596;18.04.2016 23:00:00
47617;19.04.2016 23:00:00
47639;
47645;19.04.2016 23:00:00
118912;25.08.2021 23:59:00
47684;20.04.2016 23:00:00
47719;07.06.2016 01:00:00
47747;22.04.2016 23:00:00
47809;13.06.2016 23:00:00
47816;25.04.2016 23:00:00
47823;25.04.2016 23:00:00
47861;10.06.2016 01:00:00
47939;30.04.2016 23:00:00
47964;28.04.2016 23:00:00
47981;
47985;
47991;
47995;29.04.2016 23:00:00
48007;30.06.2016 23:00:00
48033;02.05.2016 23:00:00
48046;
48050;02.05.2016 23:00:00
48055;02.05.2016 23:00:00
48334;11.05.2016 23:00:00
48081;03.05.2016 23:00:00
48084;18.06.2016 23:00:00
48086;27.05.2016 23:00:00
48129;04.05.2016 23:00:00
48126;04.05.2016 23:00:00
48131;04.05.2016 23:00:00
48170;04.06.2016 23:00:00
40417;27.11.2015 23:00:00
48181;
40427;09.11.2015 23:00:00
48197;25.05.2016 23:00:00
48213;06.05.2016 23:00:00
48283;
40556;28.12.2015 23:00:00
48346;24.06.2016 23:00:00
40582;19.11.2015 23:00:00
40605;19.05.2016 23:00:00
48368;24.06.2016 23:00:00
48375;07.07.2016 00:00:00
48385;
48399;11.05.2016 23:00:00
48414;12.05.2016 23:00:00
40646;14.07.2016 23:00:00
48431;12.05.2016 23:00:00
48453;06.06.2016 23:00:00
40663;11.12.2015 23:00:00
48493;13.05.2016 23:00:00
49894;03.07.2016 23:00:00
48497;20.06.2016 23:00:00
48503;21.08.2016 23:00:00
48552;18.05.2016 23:00:00
48564;
48579;24.05.2016 23:00:00
48580;08.06.2016 23:00:00
48625;20.05.2016 23:00:00
55161;04.10.2016 23:00:00
40834;29.10.2015 23:00:00
40854;01.02.2016 23:00:00
40860;13.01.2016 23:00:00
48701;20.06.2016 23:00:00
48704;15.06.2016 23:00:00
48720;26.05.2016 23:00:00
48712;26.05.2016 23:00:00
48715;10.07.2016 23:00:00
48724;26.05.2016 23:00:00
48742;28.06.2016 23:00:00
48757;27.05.2016 23:00:00
40917;03.12.2015 23:00:00
48792;27.05.2016 23:00:00
41685;21.04.2016 23:00:00
40996;08.12.2015 23:00:00
48827;30.05.2016 23:00:00
48840;24.06.2016 23:00:00
48846;15.06.2016 23:00:00
48847;17.07.2016 23:00:00
49189;23.06.2016 23:00:00
41010;31.12.2015 23:00:00
41045;05.08.2016 23:00:00
49278;14.11.2016 23:00:00
49360;15.06.2016 23:00:00
49362;04.08.2016 23:00:00
41096;01.12.2015 23:00:00
49440;17.07.2016 23:00:00
49463;17.06.2016 23:00:00
49464;
49469;20.06.2016 23:00:00
49494;04.08.2016 23:00:00
41254;06.10.2016 23:00:00
49562;05.08.2016 23:00:00
49615;23.06.2016 23:00:00
49600;22.06.2016 23:00:00
49607;22.06.2016 23:00:00
41396;08.12.2015 23:00:00
49649;18.07.2016 23:00:00
49656;
49660;23.06.2016 23:00:00
49661;23.06.2016 23:00:00
49688;10.08.2016 23:00:00
49724;09.07.2016 23:00:00
49730;28.06.2016 23:00:00
41434;15.01.2016 23:00:00
49777;29.06.2016 23:00:00
49816;30.06.2016 23:00:00
41562;11.01.2016 23:00:00
49882;01.07.2016 23:00:00
49896;03.07.2016 23:00:00
49897;03.07.2016 23:00:00
49898;03.07.2016 23:00:00
49899;03.07.2016 23:00:00
41650;14.12.2015 23:00:00
49942;18.08.2016 01:00:00
49948;20.08.2016 23:00:00
49977;05.07.2016 23:00:00
49980;
50005;06.07.2016 23:00:00
115336;06.05.2021 23:59:00
41690;22.01.2016 23:00:00
50127;12.07.2016 23:00:00
50149;12.07.2016 23:00:00
50161;13.07.2016 23:00:00
50170;02.08.2016 23:00:00
41774;14.12.2015 23:00:00
50229;14.07.2016 23:00:00
41856;18.01.2016 23:00:00
50266;15.07.2016 23:00:00
50267;15.07.2016 23:00:00
41919;24.12.2015 23:00:00
50333;19.07.2016 23:00:00
42121;08.12.2015 23:00:00
50356;04.08.2016 23:00:00
50381;20.07.2016 23:00:00
